"Date","Price","Open","High","Low","Vol.","Change %"
"06/03/2015","586.75","598.00","599.50","581.25","95.92K","-1.76%"
"06/02/2015","597.25","592.50","601.25","592.00","76.86K","1.10%"
"06/01/2015","590.75","599.50","602.00","590.00","59.44K","-0.46%"
"05/29/2015","593.50","577.00","602.25","575.75","74.04K","3.89%"
"05/28/2015","571.25","571.00","576.75","565.75","75.62K","-0.91%"
"05/27/2015","576.50","584.50","589.50","569.00","76.50K","-1.54%"
"05/26/2015","585.50","600.50","603.00","582.25","61.71K","-3.42%"
"05/25/2015","606.25","600.50","606.75","591.75","13.39K","1.08%"
"05/22/2015","599.75","607.25","608.25","596.75","54.58K","-1.60%"
"05/21/2015","609.50","593.25","611.25","593.25","54.82K","2.78%"
"05/20/2015","593.00","591.75","597.00","589.75","62.85K","-0.08%"
"05/19/2015","593.50","607.25","608.75","588.25","70.74K","-2.51%"
"05/18/2015","608.75","613.75","620.00","605.75","54.08K","-0.37%"
"05/15/2015","611.00","613.25","615.50","601.00","61.07K","-0.61%"
"05/14/2015","614.75","611.50","620.50","608.00","54.16K","-0.04%"
"05/13/2015","615.00","614.50","620.25","610.50","59.71K","1.28%"
"05/12/2015","607.25","592.75","614.25","591.75","125.04K","3.05%"
"05/11/2015","589.25","597.25","599.75","588.50","78.65K","-0.97%"
"05/08/2015","595.00","598.50","601.75","587.25","104.13K","-1.61%"
"05/07/2015","604.75","613.75","619.75","595.25","122.03K","-2.46%"
"05/06/2015","620.00","616.75","628.25","611.50","126.22K","0.24%"
"05/05/2015","618.50","604.00","621.50","601.00","95.67K","2.36%"
"05/04/2015","604.25","601.50","606.50","598.25","42.17K","0.75%"
"05/01/2015","599.75","604.25","605.50","595.75","72.61K","0.08%"
"04/30/2015","599.25","592.75","603.50","590.75","90.58K","0.84%"
"04/29/2015","594.25","584.00","600.25","580.50","73.56K","1.19%"
"04/28/2015","587.25","586.50","591.00","579.00","49.71K","0.26%"
"04/27/2015","585.75","590.00","591.50","582.00","50.21K","-0.42%"
"04/24/2015","588.25","586.75","592.00","583.75","52.32K","0.26%"
"04/23/2015","586.75","570.50","592.25","567.00","70.00K","2.53%"
"04/22/2015","572.25","566.25","574.00","560.25","54.11K","0.22%"
"04/21/2015","571.00","573.75","575.50","563.00","53.69K","-0.74%"
"04/20/2015","575.25","578.50","581.00","563.00","58.22K","-0.65%"
"04/17/2015","579.00","583.00","583.00","572.50","59.56K","1.00%"
"04/16/2015","573.25","575.00","587.00","567.00","71.45K","2.09%"
"04/15/2015","561.50","552.75","577.50","552.25","78.96K","2.60%"
"04/14/2015","547.25","545.75","555.50","545.00","92.89K","0.69%"
"04/13/2015","543.50","537.50","555.25","537.50","75.99K","0.88%"
"04/10/2015","538.75","529.50","541.50","524.50","80.90K","2.33%"
"04/09/2015","526.50","521.00","539.25","521.00","102.25K","-0.43%"
"04/08/2015","528.75","540.00","541.75","517.50","97.44K","-1.99%"
"04/07/2015","539.50","537.25","546.50","531.75","82.02K","0.42%"
"04/06/2015","537.25","513.00","542.25","513.00","45.02K","4.88%"
"04/02/2015","512.25","530.75","535.00","509.00","90.33K","-3.62%"
"04/01/2015","531.50","521.25","539.75","517.75","83.23K","1.43%"
"03/31/2015","524.00","528.25","529.00","518.50","87.19K","0.00%"
"03/30/2015","524.00","530.00","531.75","521.75","67.30K","-2.65%"
"03/27/2015","538.25","545.00","545.75","525.75","80.96K","-1.01%"
"03/26/2015","543.75","524.75","549.50","524.75","84.09K","3.97%"
"03/25/2015","523.00","520.00","531.50","517.25","66.69K","0.29%"
"03/24/2015","521.50","525.25","534.50","518.25","81.64K","-0.67%"
"03/23/2015","525.00","522.50","530.75","514.25","50.62K","0.53%"
"03/20/2015","522.25","516.75","525.25","510.50","52.29K","0.97%"
"03/19/2015","517.25","533.50","533.50","513.75","68.08K","0.44%"
"03/18/2015","515.00","507.25","538.75","505.50","63.79K","1.68%"
"03/17/2015","506.50","515.50","516.25","503.00","54.20K","-0.34%"
"03/16/2015","508.25","517.75","519.25","502.75","56.14K","-2.73%"
"03/13/2015","522.50","536.75","538.75","515.75","62.82K","-3.20%"
"03/12/2015","539.75","552.75","556.00","535.00","88.77K","-1.19%"
"03/11/2015","546.25","546.50","553.75","540.00","102.31K","0.09%"
"03/10/2015","545.75","557.00","558.50","542.50","100.42K","-2.93%"
"03/09/2015","562.25","559.50","569.50","556.50","85.68K","-1.32%"
"03/06/2015","569.75","570.25","573.75","562.25","74.42K","-0.22%"
"03/05/2015","571.00","571.75","576.00","564.75","62.30K","0.71%"
"03/04/2015","567.00","573.50","577.25","564.75","92.20K","-1.73%"
"03/03/2015","577.00","566.50","581.00","562.00","102.36K","0.52%"
"03/02/2015","574.00","587.00","587.00","560.50","83.65K","-1.16%"
"02/27/2015","580.75","574.75","589.50","568.50","65.42K","1.35%"
"02/26/2015","573.00","582.75","588.25","562.50","87.32K","1.10%"
"02/25/2015","566.75","562.50","585.00","556.75","73.14K","-0.04%"
"02/24/2015","567.00","562.75","569.25","554.50","84.01K","0.22%"
"02/23/2015","565.75","571.25","574.75","557.25","102.53K","-1.09%"
"02/20/2015","572.00","567.00","576.50","564.50","83.60K","2.23%"
"02/19/2015","559.50","562.75","572.50","549.50","99.52K","-2.14%"
"02/18/2015","571.75","578.25","580.00","559.50","93.54K","0.09%"
"02/17/2015","571.25","579.25","584.25","566.50","83.33K","-1.47%"
"02/16/2015","579.75","581.25","586.00","573.50","44.30K","0.35%"
"02/13/2015","577.75","567.00","581.75","565.00","89.92K","2.71%"
"02/12/2015","562.50","547.75","576.25","543.25","113.03K","3.35%"
"02/11/2015","544.25","555.75","555.75","536.25","105.62K","-1.58%"
"02/10/2015","553.00","561.75","563.25","548.00","112.65K","-2.21%"
"02/09/2015","565.50","557.25","574.00","548.00","105.30K","2.72%"
"02/06/2015","550.50","536.50","558.75","536.50","127.76K","1.66%"
"02/05/2015","541.50","526.00","547.50","514.00","141.60K","1.45%"
"02/04/2015","533.75","544.00","548.00","517.75","129.25K","-0.23%"
"02/03/2015","535.00","524.50","555.00","522.00","128.70K","4.75%"
"02/02/2015","510.75","498.75","526.25","494.00","134.18K","7.08%"
"01/30/2015","477.00","473.50","504.25","471.75","96.82K","1.01%"
"01/29/2015","472.25","473.25","477.25","469.75","70.42K","-1.20%"
"01/28/2015","478.00","478.50","480.50","471.00","78.06K","0.74%"
"01/27/2015","474.50","473.00","483.75","470.50","68.53K","0.11%"
"01/26/2015","474.00","474.00","483.50","468.00","91.52K","-0.52%"
"01/23/2015","476.50","478.50","484.25","474.25","70.66K","0.53%"
"01/22/2015","474.00","473.25","489.25","470.75","92.18K","0.64%"
"01/21/2015","471.00","469.50","479.50","468.75","75.20K","-0.79%"
"01/20/2015","474.75","473.75","478.50","466.75","70.88K","0.16%"
"01/19/2015","474.00","482.25","483.50","471.75","36.66K","0.16%"
"01/16/2015","473.25","472.25","484.75","469.25","81.68K","-0.21%"
"01/15/2015","474.25","477.50","498.00","465.50","92.52K","2.93%"
"01/14/2015","460.75","468.00","482.75","456.50","56.70K","-0.05%"
"01/13/2015","461.00","468.75","470.50","456.25","64.59K","-2.23%"
"01/12/2015","471.50","482.75","486.75","467.00","69.79K","-1.51%"
"01/09/2015","478.75","493.75","493.75","478.00","104.91K","-1.85%"
"01/08/2015","487.75","490.00","494.75","481.00","95.26K","0.57%"
"01/07/2015","485.00","488.75","495.00","480.50","89.03K","-2.22%"
"01/06/2015","496.00","509.75","510.75","488.75","97.52K","-1.54%"
"01/05/2015","503.75","520.00","523.75","501.50","79.42K","-4.46%"
"01/02/2015","527.25","541.50","543.25","519.25","53.89K","1.15%"
"12/31/2014","521.25","532.50","538.25","520.00","36.94K","-2.34%"
"12/30/2014","533.75","530.25","539.75","524.75","54.07K","-2.06%"
"12/29/2014","545.00","548.75","556.25","530.00","42.90K","-0.73%"
"12/26/2014","549.00","548.50","556.00","543.75","16.48K","-0.95%"
"12/24/2014","554.25","567.25","569.00","547.00","30.05K","-1.20%"
"12/23/2014","561.00","557.25","573.00","555.75","45.79K","0.63%"
"12/22/2014","557.50","566.25","575.25","556.25","46.53K","-0.31%"
"12/19/2014","559.25","557.00","574.25","551.25","55.40K","0.40%"
"12/18/2014","557.00","563.25","583.50","550.25","70.45K","-0.93%"
"12/17/2014","562.25","557.75","583.25","549.50","68.01K","-0.71%"
"12/16/2014","566.25","565.00","568.75","551.25","77.33K","-1.05%"
"12/15/2014","572.25","578.50","586.50","561.75","50.74K","-1.42%"
"12/12/2014","580.50","586.75","589.50","573.25","42.90K","-0.04%"
"12/11/2014","580.75","586.00","588.25","573.00","73.59K","-0.21%"
"12/10/2014","582.00","599.75","600.75","577.50","96.50K","-3.64%"
"12/09/2014","604.00","598.00","605.75","593.00","80.95K","0.46%"
"12/08/2014","601.25","615.50","615.50","597.25","71.97K","-2.59%"
"12/05/2014","617.25","620.50","623.75","614.50","68.48K","-0.60%"
"12/04/2014","621.00","626.25","631.00","620.00","54.74K","-1.90%"
"12/03/2014","633.00","636.25","638.00","623.75","76.05K","-1.06%"
"12/02/2014","639.75","648.00","651.25","630.75","100.29K","-0.62%"
"12/01/2014","643.75","632.00","652.00","615.25","90.01K","-1.60%"
"11/28/2014","654.25","648.50","658.25","630.25","69.57K","2.15%"
"11/27/2014","640.50","683.00","683.25","638.00","69.88K","-7.41%"
"11/26/2014","691.75","690.50","694.50","683.50","61.55K","0.14%"
"11/25/2014","690.75","697.75","706.00","687.75","66.63K","-1.99%"
"11/24/2014","704.75","705.00","707.00","697.50","54.49K","0.46%"
"11/21/2014","701.50","699.00","713.50","695.50","83.81K","1.34%"
"11/20/2014","692.25","690.25","700.00","685.50","62.09K","-0.50%"
"11/19/2014","695.75","693.25","702.75","688.75","53.62K","-0.07%"
"11/18/2014","696.25","699.00","705.50","692.50","52.88K","0.07%"
"11/17/2014","695.75","704.00","704.00","691.00","60.74K","0.14%"
"11/14/2014","694.75","695.75","706.25","685.75","59.30K","-0.93%"
"11/13/2014","701.25","716.50","718.25","689.50","90.58K","-3.71%"
"11/12/2014","728.25","726.50","732.25","719.50","97.43K","0.66%"
"11/11/2014","723.50","730.25","732.00","720.50","110.90K","-2.33%"
"11/10/2014","740.75","742.75","754.00","730.25","106.39K","0.24%"
"11/07/2014","739.00","727.00","743.25","725.25","124.72K","2.07%"
"11/06/2014","724.00","728.25","731.25","721.75","95.38K","-0.65%"
"11/05/2014","728.75","727.50","740.00","718.50","125.36K","0.41%"
"11/04/2014","725.75","736.75","740.00","723.75","126.66K","-2.68%"
"11/03/2014","745.75","746.50","754.25","736.50","100.73K","0.61%"
"10/31/2014","741.25","747.00","751.25","733.50","126.14K","-0.77%"
"10/30/2014","747.00","753.75","754.00","743.75","87.16K","-1.42%"
"10/29/2014","757.75","742.75","760.25","742.75","92.63K","2.19%"
"10/28/2014","741.50","734.00","744.75","733.50","62.44K","0.37%"
"10/27/2014","738.75","740.00","740.00","728.75","63.22K","0.24%"
"10/24/2014","737.00","743.00","744.25","731.75","64.83K","-0.81%"
"10/23/2014","743.00","730.50","747.00","726.75","75.99K","-0.03%"
"10/22/2014","743.25","743.00","747.25","729.25","77.29K","0.92%"
"10/21/2014","736.50","733.00","743.75","733.00","66.82K","0.48%"
"10/20/2014","733.00","744.00","745.00","728.75","61.85K","-0.58%"
"10/17/2014","737.25","741.00","747.00","733.75","81.59K","1.24%"
"10/16/2014","728.25","729.50","750.75","718.25","103.84K","-0.78%"
